field,column,group,type
study_id,Child_id,child,study_id
sex,gender,child,sex
data_age,age,admin,data_age
item_1,aiai,item,word
item_2,bää,item,word
item_3,hau,item,word
item_4,kvaak,item,word
item_5,murrr,item,word
item_6,ohhoh,item,word
item_7,tsuk,item,word
item_8,ammuu,item,word
item_9,drnn,item,word
item_10,cockadoodledoo,item,word
item_11,miauu,item,word
item_12,yum,item,word
item_13,shh,item,word
item_14,bee,item,word
item_15,ape,item,word
item_16,horse,item,word
item_17,moose,item,word
item_18,spider,item,word
item_19,chicken,item,word
item_20,fox,item,word
item_21,cat,item,word
item_22,cock,item,word
item_23,snake,item,word
item_24,cow,item,word
item_25,ladybird,item,word
item_26,worm,item,word
item_27,elephant,item,word
item_28,butterfly,item,word
item_29,pig,item,word
item_30,owl,item,word
item_31,hedgehog,item,word
item_32,tiger,item,word
item_33,duck,item,word
item_34,animal,item,word
item_35,mouse,item,word
item_36,mosquito,item,word
item_37,fish,item,word
item_38,bear,item,word
item_39,giraffe,item,word
item_40,dog,item,word
item_41,fly,item,word
item_42,sheep,item,word
item_43,lion,item,word
item_44,bird,item,word
item_45,ant,item,word
item_46,squirrel,item,word
item_47,penguin,item,word
item_48,bunny,item,word
item_49,frog,item,word
item_50,wolf,item,word
item_51,baby_chicken,item,word
item_52,car,item,word
item_53,train,item,word
item_54,ship,item,word
item_55,moped,item,word
item_56,bicycle,item,word
item_57,pushchair,item,word
item_58,bus,item,word
item_59,truck,item,word
item_60,aeroplane,item,word
item_61,fire_truck,item,word
item_62,sled,item,word
item_63,tractor,item,word
item_64,balloon,item,word
item_65,pencil,item,word
item_66,spade,item,word
item_67,modelling_clay,item,word
item_68,doll,item,word
item_69,brick,item,word
item_70,game,item,word
item_71,bucket,item,word
item_72,book,item,word
item_73,gift,item,word
item_74,bat,item,word
item_75,teddy_bear,item,word
item_76,puzzle,item,word
item_77,ball,item,word
item_78,pencil_crayon,item,word
item_79,orange,item,word
item_80,pea,item,word
item_81,youghurt,item,word
item_82,icecream,item,word
item_83,cabbage,item,word
item_84,cake,item,word
item_85,candy,item,word
item_86,soup,item,word
item_87,kisel,item,word
item_88,liquorice,item,word
item_89,meat,item,word
item_90,milk,item,word
item_91,sausage,item,word
item_92,margarine,item,word
item_93,juice,item,word
item_94,apple,item,word
item_95,pancake,item,word
item_96,potato_chip,item,word
item_97,pizza,item,word
item_98,bun,item,word
item_99,porridge,item,word
item_100,food,item,word
item_101,salad,item,word
item_102,chocolate,item,word
item_103,pickled_cucumber,item,word
item_104,tomato,item,word
item_105,gruel,item,word
item_106,nordic_kind_of_sour_milk,item,word
item_107,butter,item,word
item_108,banana,item,word
item_109,jam,item,word
item_110,cheese,item,word
item_111,hot_chocolate,item,word
item_112,coffee,item,word
item_113,egg,item,word
item_114,sauce,item,word
item_115,cookie,item,word
item_116,cucumber,item,word
item_117,bread,item,word
item_118,lemonade,item,word
item_119,macaroni,item,word
item_120,strawberry,item,word
item_121,berry,item,word
item_122,cerials,item,word
item_123,toast,item,word
item_124,potato,item,word
item_125,sour_milk,item,word
item_126,carrot,item,word
item_127,chewing_gum,item,word
item_128,nut,item,word
item_129,raisin,item,word
item_130,sugar,item,word
item_131,salt,item,word
item_132,tea,item,word
item_133,tuna_fish,item,word
item_134,water,item,word
item_135,vitamin,item,word
item_136,cracker,item,word
item_137,under_pants,item,word
item_138,hat,item,word
item_139,pants,item,word
item_140,scarf,item,word
item_141,mittens,item,word
item_142,button,item,word
item_143,blouse,item,word
item_144,rubberboots,item,word
item_145,shorts,item,word
item_146,pantyhose,item,word
item_147,jacket,item,word
item_148,nappy,item,word
item_149,pullover,item,word
item_150,belt,item,word
item_151,overall,item,word
item_152,sleeve,item,word
item_153,hood,item,word
item_154,shoe,item,word
item_155,dress,item,word
item_156,shirt,item,word
item_157,bib,item,word
item_158,raincoat,item,word
item_159,sock,item,word
item_160,smock,item,word
item_161,swimsuit,item,word
item_162,zipper,item,word
item_163,cardigan,item,word
item_164,pyjamas,item,word
item_165,tooth,item,word
item_166,lips,item,word
item_167,face,item,word
item_168,ear,item,word
item_169,chin,item,word
item_170,nose,item,word
item_171,wea_wea,item,word
item_172,knee,item,word
item_173,bum,item,word
item_174,eye,item,word
item_175,mouth,item,word
item_176,toe,item,word
item_177,hair,item,word
item_178,foot,item,word
item_179,tongue,item,word
item_180,hand,item,word
item_181,bellybutton,item,word
item_182,shoulder,item,word
item_183,willy,item,word
item_184,cheek,item,word
item_185,head,item,word
item_186,finger,item,word
item_187,boob,item,word
item_188,stomach,item,word
item_189,bathtub,item,word
item_190,corridor,item,word
item_191,fridge,item,word
item_192,ceiling,item,word
item_193,kitchen,item,word
item_194,bathroom,item,word
item_195,bedroom,item,word
item_196,garage,item,word
item_197,window,item,word
item_198,closet,item,word
item_199,rocking_chair,item,word
item_200,porch,item,word
item_201,floor,item,word
item_202,armchair,item,word
item_203,livingroom,item,word
item_204,balcony,item,word
item_205,stairs,item,word
item_206,table,item,word
item_207,sauna,item,word
item_208,shower,item,word
item_209,bed,item,word
item_210,sink,item,word
item_211,oven,item,word
item_212,door,item,word
item_213,washing_machine,item,word
item_214,hoover,item,word
item_215,radio,item,word
item_216,sofa,item,word
item_217,highchair,item,word
item_218,TV,item,word
item_219,chair,item,word
item_220,toilet,item,word
item_221,keys,item,word
item_222,toothbrush,item,word
item_223,camera,item,word
item_224,jug,item,word
item_225,clock,item,word
item_226,card,item,word
item_227,cup,item,word
item_228,lamp,item,word
item_229,bag,item,word
item_230,glue,item,word
item_231,spoon,item,word
item_232,vase,item,word
item_233,nail,item,word
item_234,paper,item,word
item_235,blanket,item,word
item_236,potty,item,word
item_237,bottle,item,word
item_238,money,item,word
item_239,rubbish,item,word
item_240,scissors,item,word
item_241,eyeglasses,item,word
item_242,pacifier,item,word
item_243,photograph,item,word
item_244,knife,item,word
item_245,fork,item,word
item_246,brush,item,word
item_247,comb,item,word
item_248,pot,item,word
item_249,basket,item,word
item_250,flowerpot,item,word
item_251,box,item,word
item_252,glass,item,word
item_253,plate,item,word
item_254,cloth,item,word
item_255,medicine,item,word
item_256,carpet,item,word
item_257,doorbell,item,word
item_258,mirror,item,word
item_259,sponge,item,word
item_260,telephone,item,word
item_261,towel,item,word
item_262,cream,item,word
item_263,soap,item,word
item_264,umbrella,item,word
item_265,painting,item,word
item_266,pillow,item,word
item_267,hammer,item,word
item_268,curtain,item,word
item_269,sun,item,word
item_270,sand,item,word
item_271,gas_station,item,word
item_272,zoo,item,word
item_273,sandbox,item,word
item_274,party,item,word
item_275,ice,item,word
item_276,shop,item,word
item_277,summer_cottage,item,word
item_278,stone,item,word
item_279,school,item,word
item_280,moon,item,word
item_281,flag,item,word
item_282,snow,item,word
item_283,puddle,item,word
item_284,yard,item,word
item_285,garden,item,word
item_286,day_care_center,item,word
item_287,picnic,item,word
item_288,rain,item,word
item_289,house,item,word
item_290,workplace,item,word
item_291,street,item,word
item_292,swing,item,word
item_293,church,item,word
item_294,home,item,word
item_295,flower,item,word
item_296,playground,item,word
item_297,slide,item,word
item_298,snowman,item,word
item_299,forest,item,word
item_300,post,item,word
item_301,tree,item,word
item_302,shore,item,word
item_303,grass,item,word
item_304,sky,item,word
item_305,wind,item,word
item_306,star,item,word
item_307,maternal_uncle,item,word
item_308,human_being,item,word
item_309,friend,item,word
item_310,child,item,word
item_311,man,item,word
item_312,woman,item,word
item_313,teacher,item,word
item_314,grandfather,item,word
item_315,police,item,word
item_316,sister,item,word
item_317,aunt,item,word
item_318,brother,item,word
item_319,childminder,item,word
item_320,father,item,word
item_321,babysitter,item,word
item_322,doctor,item,word
item_323,grandmother,item,word
item_324,ownname,item,word
item_325,fireman,item,word
item_326,boy,item,word
item_327,uncle,item,word
item_328,girl,item,word
item_329,baby,item,word
item_330,mother,item,word
item_331,breakfast,item,word
item_332,bye_bye,item,word
item_333,poop,item,word
item_334,yes,item,word
item_335,on_shopping,item,word
item_336,to_sleep,item,word
item_337,this_big,item,word
item_338,please,item,word
item_339,no,item,word
item_340,good_night,item,word
item_341,thank_you,item,word
item_342,bath,item,word
item_343,end,item,word
item_344,to_potty,item,word
item_345,wait,item,word
item_346,to_hiding_place,item,word
item_347,pee,item,word
item_348,hello,item,word
item_349,snack,item,word
item_350,nap,item,word
item_351,hi,item,word
item_352,don_t,item,word
item_353,drive,item,word
item_354,open,item,word
item_355,fetch,item,word
item_356,want,item,word
item_357,throw,item,word
item_358,shout,item,word
item_359,jump,item,word
item_360,sit,item,word
item_361,drink,item,word
item_362,pour,item,word
item_363,look,item,word
item_364,cook,item,word
item_365,hurry,item,word
item_366,write,item,word
item_367,knock,item,word
item_368,touch,item,word
item_369,tickle,item,word
item_370,walk,item,word
item_371,sweep,item,word
item_372,sing,item,word
item_373,play,item,word
item_374,stop,item,word
item_375,read,item,word
item_376,leave,item,word
item_377,paint,item,word
item_378,taste,item,word
item_379,laugh,item,word
item_380,sleep,item,word
item_381,buy,item,word
item_382,take,item,word
item_383,cover,item,word
item_384,wash,item,word
item_385,draw,item,word
item_386,hold,item,word
item_387,kick,item,word
item_388,drop,item,word
item_389,speak,item,word
item_390,bite,item,word
item_391,roll,item,word
item_392,give,item,word
item_393,help,item,word
item_394,hug,item,word
item_395,wave,item,word
item_396,ski,item,word
item_397,smile,item,word
item_398,grin,item,word
item_399,cry,item,word
item_400,run,item,word
item_401,fall,item,word
item_402,swing_x,item,word
item_403,fasten,item,word
item_404,climb,item,word
item_405,tease,item,word
item_406,fix,item,word
item_407,dry,item,word
item_408,listen,item,word
item_409,put,item,word
item_410,glide,item,word
item_411,cut,item,word
item_412,bake,item,word
item_413,skate,item,word
item_414,hit,item,word
item_415,find,item,word
item_416,fit,item,word
item_417,go,item,word
item_418,blow,item,word
item_419,wait_x,item,word
item_420,catch,item,word
item_421,press,item,word
item_422,play_x,item,word
item_423,hide,item,word
item_424,caress,item,word
item_425,pick,item,word
item_426,fall_x,item,word
item_427,blow_x,item,word
item_428,dress_x,item,word
item_429,stop_x,item,word
item_430,build,item,word
item_431,ride,item,word
item_432,tear,item,word
item_433,break,item,word
item_434,get,item,word
item_435,stand,item,word
item_436,pet,item,word
item_437,close,item,word
item_438,eat,item,word
item_439,dance,item,word
item_440,make,item,word
item_441,push,item,word
item_442,swim,item,word
item_443,pull,item,word
