field,column,group,type
birth_order,,child,birth_order
data_age,age,admin,data_age
date_of_birth,,child,date_of_birth
date_of_test,,admin,date_of_test
ethnicity,,child,ethnicity
mom_ed,educm,child,mom_ed
sex,sex,child,sex
study_id,id,child,study_id
item_1,sound1,item,word
item_2,sound2,item,word
item_3,sound3,item,word
item_4,sound4,item,word
item_5,sound5,item,word
item_6,sound6,item,word
item_7,sound7,item,word
item_8,sound8,item,word
item_9,sound9,item,word
item_10,sound10,item,word
item_11,sound11,item,word
item_12,sound12,item,word
item_13,sound13,item,word
item_14,sound14,item,word
item_15,sound15,item,word
item_16,sound16,item,word
item_17,anim1,item,word
item_18,anim2,item,word
item_19,anim3,item,word
item_20,anim4,item,word
item_21,anim5,item,word
item_22,anim6,item,word
item_23,anim7,item,word
item_24,anim8,item,word
item_25,anim9,item,word
item_26,anim10,item,word
item_27,anim11,item,word
item_28,anim12,item,word
item_29,anim13,item,word
item_30,anim14,item,word
item_31,anim15,item,word
item_32,anim16,item,word
item_33,anim17,item,word
item_34,anim18,item,word
item_35,anim19,item,word
item_36,anim20,item,word
item_37,anim21,item,word
item_38,anim22,item,word
item_39,anim23,item,word
item_40,anim24,item,word
item_41,anim25,item,word
item_42,anim26,item,word
item_43,anim27,item,word
item_44,anim28,item,word
item_45,anim29,item,word
item_46,anim30,item,word
item_47,anim31,item,word
item_48,anim32,item,word
item_49,anim33,item,word
item_50,anim34,item,word
item_51,anim35,item,word
item_52,anim36,item,word
item_53,anim37,item,word
item_54,anim38,item,word
item_55,anim39,item,word
item_56,anim40,item,word
item_57,anim41,item,word
item_58,anim42,item,word
item_59,anim43,item,word
item_60,anim44,item,word
item_61,anim45,item,word
item_62,anim46,item,word
item_63,anim47,item,word
item_64,transp1,item,word
item_65,transp2,item,word
item_66,transp3,item,word
item_67,transp4,item,word
item_68,transp5,item,word
item_69,transp6,item,word
item_70,transp7,item,word
item_71,transp8,item,word
item_72,transp9,item,word
item_73,transp10,item,word
item_74,transp11,item,word
item_75,transp12,item,word
item_76,transp13,item,word
item_77,transp14,item,word
item_78,transp15,item,word
item_79,transp16,item,word
item_80,toys1,item,word
item_81,toys2,item,word
item_82,toys3,item,word
item_83,toys4,item,word
item_84,toys5,item,word
item_85,toys6,item,word
item_86,toys7,item,word
item_87,toys8,item,word
item_88,toys9,item,word
item_89,toys10,item,word
item_90,toys11,item,word
item_91,toys12,item,word
item_92,toys13,item,word
item_93,toys14,item,word
item_94,toys15,item,word
item_95,toys16,item,word
item_96,toys17,item,word
item_97,toys18,item,word
item_98,toys19,item,word
item_99,toys20,item,word
item_100,toys21,item,word
item_101,toys22,item,word
item_102,toys23,item,word
item_103,food1,item,word
item_104,food2,item,word
item_105,food3,item,word
item_106,food4,item,word
item_107,food5,item,word
item_108,food6,item,word
item_109,food7,item,word
item_110,food8,item,word
item_111,food9,item,word
item_112,food10,item,word
item_113,food11,item,word
item_114,food12,item,word
item_115,food13,item,word
item_116,food14,item,word
item_117,food15,item,word
item_118,food16,item,word
item_119,food17,item,word
item_120,food18,item,word
item_121,food19,item,word
item_122,food20,item,word
item_123,food21,item,word
item_124,food22,item,word
item_125,food23,item,word
item_126,food24,item,word
item_127,food25,item,word
item_128,food26,item,word
item_129,food27,item,word
item_130,food28,item,word
item_131,food29,item,word
item_132,food30,item,word
item_133,food31,item,word
item_134,food32,item,word
item_135,food33,item,word
item_136,food34,item,word
item_137,food35,item,word
item_138,food36,item,word
item_139,food37,item,word
item_140,food38,item,word
item_141,food39,item,word
item_142,food40,item,word
item_143,food41,item,word
item_144,food42,item,word
item_145,food43,item,word
item_146,food44,item,word
item_147,food45,item,word
item_148,food46,item,word
item_149,food47,item,word
item_150,food48,item,word
item_151,food49,item,word
item_152,food50,item,word
item_153,food51,item,word
item_154,food52,item,word
item_155,food53,item,word
item_156,food54,item,word
item_157,food55,item,word
item_158,food56,item,word
item_159,food57,item,word
item_160,food58,item,word
item_161,food59,item,word
item_162,food60,item,word
item_163,food61,item,word
item_164,food62,item,word
item_165,food63,item,word
item_166,food64,item,word
item_167,food65,item,word
item_168,food66,item,word
item_169,food67,item,word
item_170,food68,item,word
item_171,food69,item,word
item_172,cl1,item,word
item_173,cl2,item,word
item_174,cl3,item,word
item_175,cl4,item,word
item_176,cl5,item,word
item_177,cl6,item,word
item_178,cl7,item,word
item_179,cl8,item,word
item_180,cl9,item,word
item_181,cl10,item,word
item_182,cl11,item,word
item_183,cl12,item,word
item_184,cl13,item,word
item_185,cl14,item,word
item_186,cl15,item,word
item_187,cl16,item,word
item_188,cl17,item,word
item_189,cl18,item,word
item_190,cl19,item,word
item_191,cl20,item,word
item_192,cl21,item,word
