itemID,item,type,category,choices,definition,complexity,gloss,uni_lemma
item_1,a14she,word,sounds,understands; produces,Baa baa,NA,Sheep,baa baa
item_2,a1bir,word,sounds,understands; produces,chri chri chri,NA,bird,bird
item_3,a9don,word,sounds,understands; produces,Hi hoo hihoo,NA,Donkey,hee haw
item_4,a8dog,word,sounds,understands; produces,Huu huu huu,NA,Dog,woof woof
item_5,a11mon,word,sounds,understands; produces,Kima/Tsalu,NA,monkey,monkey
item_6,a5coc,word,sounds,understands; produces,Kokoikoo,NA,Cockerel,cockadoodledoo
item_7,a4chi,word,sounds,understands; produces,kru kru kru,NA,Chicken calling chicks,NA
item_8,a7cro,word,sounds,understands; produces,Kunguru,NA,Crow,crow
item_9,a12ouc,word,sounds,understands; produces,Lumira,NA,Ouch,ouch
item_10,a10goa,word,sounds,understands; produces,Mee mee,NA,Goat,baa baa
item_11,a3cat,word,sounds,understands; produces,Miau miau,NA,Cat,cat
item_12,a6cow,word,sounds,understands; produces,moo moo,NA,Cow,cow
item_13,a13pho,word,sounds,understands; produces,Simu,NA,Phone,ring ring
item_14,a15swe,word,sounds,understands; produces,Tamu tamu/Pamu pamu,NA,Sweetness,yum yum
item_15,a2car,word,sounds,understands; produces,Vruum Vruum,NA,Car,car
item_16,b10duck,word,animals,understands; produces,Batha,NA,Duck,duck
item_17,b12frog,word,animals,understands; produces,Chula,NA,Frog,frog
item_18,b14hen,word,animals,understands; produces,Kolo,NA,Hen,hen
item_19,b5chic,word,animals,understands; produces,Kuku,NA,Chicken,chicken (animal)
item_20,b7crow,word,animals,understands; produces,Kunguru,NA,Crow,crow
item_21,b8dog,word,animals,understands; produces,Kuro,NA,Dog,dog
item_22,b13goat,word,animals,understands; produces,Mbuzi,NA,Goat,goat
item_23,b15inse,word,animals,understands; produces,Mududu,NA,Insect,bug
item_24,b1anim,word,animals,understands; produces,Munyama,NA,Animal,animal
item_25,b6cow,word,animals,understands; produces,Ng’ombe,NA,Cow,cow
item_26,b4cat,word,animals,understands; produces,Paka/Nyau,NA,Cat,cat
item_27,b17rat,word,animals,understands; produces,Panya,NA,Cat,cat
item_28,b11fish,word,animals,understands; produces,Samaki,NA,Fish,fish (animal)
item_29,b3bird,word,animals,understands; produces,Tsongo/Kachango,NA,Bird,bird
item_30,b16monk,word,animals,understands; produces,Tumbiri/Tsalu,NA,Monkey,monkey
item_31,c2bicy,word,vehicles,understands; produces,Basikili,NA,Bicycle,bicycle
item_32,c3car,word,vehicles,understands; produces,Gari,NA,Car,car
item_33,c5trac,word,vehicles,understands; produces,Jongoo,NA,Tractor,tractor
item_34,c1aero,word,vehicles,understands; produces,Ndege,NA,Aeroplane,airplane
item_35,c4moto,word,vehicles,understands; produces,Pikipiki/ Honda,NA,Motorbike,motorcycle
item_36,d4chal,word,toys,understands; produces,Choki,NA,Chalk,chalk
item_37,d5doll,word,toys,understands; produces,Doli,NA,Doll,doll
item_38,d10pen,word,toys,understands; produces,Kalamu,NA,Pen,pen
item_39,d2ball,word,toys,understands; produces,Kibofu,NA,Balloon,balloon
item_40,d3book,word,toys,understands; produces,Kithabu,NA,Book,book
item_41,d7game,word,toys,understands; produces,Muchezo,NA,Game,game
item_42,d1ball,word,toys,understands; produces,Mupira,NA,Ball,ball
item_43,d6foam,word,toys,understands; produces,Povu,NA,Foam,NA
item_44,d9mud,word,toys,understands; produces,Ulongo,NA,Mud/Clay,clay
item_45,d11pres,word,toys,understands; produces,Zawadi,NA,Present,present
item_46,e20ice,word,food_drink,understands; produces,Barafu,NA,Ice,ice
item_47,e3bisc,word,food_drink,understands; produces,Bisikuti,NA,Biscuit,cookie
item_48,e36tea,word,food_drink,understands; produces,Chai,NA,Tea,tea
item_49,e17food,word,food_drink,understands; produces,Chakurya,NA,Food,food
item_50,e10chap,word,food_drink,understands; produces,Chapati,NA,Chapati,bread
item_51,e25oran,word,food_drink,understands; produces,Madzi ga machungwa/juisi,NA,Orange juice,orange juice
item_52,e1bana,word,food_drink,understands; produces,Izu,NA,Banana,banana
item_53,e6bun,word,food_drink,understands; produces,Kaimati,NA,Bun,bun
item_54,e8carr,word,food_drink,understands; produces,Karoti,NA,Carrot,carrot
item_55,e7cake,word,food_drink,understands; produces,Keki,NA,Cake,cake
item_56,e28pota,word,food_drink,understands; produces,Kirazi,NA,Potato,potato
item_57,e11chic,word,food_drink,understands; produces,Kuku,NA,Chicken,chicken (food)
item_58,e31sard,word,food_drink,understands; produces,Kumbi,NA,Sardine,sardine
item_59,e40wate,word,food_drink,understands; produces,Madzi,NA,WaterF,water (beverage)
item_60,e26oran,word,food_drink,understands; produces,Chungwa,NA,Orange,orange (food)
item_61,e22mang,word,food_drink,understands; produces,Maembe,NA,Mango,mango
item_62,e14dump,word,food_drink,understands; produces,Mahamuri,NA,Dumpling,dumpling
item_63,e2bean,word,food_drink,understands; produces,Maharagwe,NA,Beans,beans
item_64,e24milk,word,food_drink,understands; produces,Maziya,NA,Milk,milk
item_65,e9cass,word,food_drink,understands; produces,Mugazija,NA,Cassava,cassava
item_66,e29rice,word,food_drink,understands; produces,Muhunga/Muchele,NA,Rice,rice
item_67,e4brea,word,food_drink,understands; produces,Mukahe,NA,Bread,bread
item_68,e30salt,word,food_drink,understands; produces,Kumbu,NA,Sardine,fish (food)
item_69,e27porr,word,food_drink,understands; produces,Kirazi,NA,NA,potato
item_70,e13coco,word,food_drink,understands; produces,Nazi,NA,Coconut,coconut
item_71,e23meat,word,food_drink,understands; produces,Nyama,NA,Meat,meat
item_72,e39toma,word,food_drink,understands; produces,Naynay/Tindi,NA,Tomatoes,tomato
item_73,e18grou,word,food_drink,understands; produces,Nzugu/Jugu,NA,Groundnuts,nut
item_74,e33some,word,food_drink,understands; produces,Pamu,NA,Something sweet,sweets
item_75,e35swee,word,food_drink,understands; produces,Peremende,NA,Sweets,candy
item_76,e5bubb,word,food_drink,understands; produces,Peremende Ubani/Big G/Ball gum,NA,Bubblegum,gum
item_77,e16fish,word,food_drink,understands; produces,Samaki,NA,FishF,fish (food)
item_78,e32soda,word,food_drink,understands; produces,Soda,NA,Soda,soda
item_79,e21kale,word,food_drink,understands; produces,Sukuma,NA,Kale,kale
item_80,e34soup,word,food_drink,understands; produces,Supu/Mutsuzi,NA,Soup,soup
item_81,e38toas,word,food_drink,understands; produces,Tosi,NA,Toast,toast
item_82,e12chip,word,food_drink,understands; produces,Virazi zha kukalanga/chips,NA,Chips,chips
item_83,e37thic,word,food_drink,understands; produces,Wari,NA,Thick Porridge,porridge
item_84,e15egg,word,food_drink,understands; produces,Yai/ Iji,NA,Egg,egg
item_85,f6nipp,word,clothing,understands; produces,Hombo/Nyonyo/Kopo ra mwana,NA,Nipple,NA
item_86,f10shor,word,clothing,understands; produces,Kipande/Suruale fuhi,NA,Shorts,shorts
item_87,f9shoe,word,clothing,understands; produces,Kirahu,NA,Shoe,shoe
item_88,f4hat,word,clothing,understands; produces,Kofia/Chepeo,NA,Hat/cap,hat
item_89,f3colu,word,clothing,understands; produces,Leso,NA,Colured cloth worn by women and has wordings,NA
item_90,f14unde,word,clothing,understands; produces,Ndaweya,NA,Underpants,underpants
item_91,f5napp,word,clothing,understands; produces,Nepi,NA,Nappy,diaper
item_92,f2clot,word,clothing,understands; produces,Nguo,NA,Clothes,clothes
item_93,f7sand,word,clothing,understands; produces,Sapata,NA,Sandals,sandal
item_94,f8shir,word,clothing,understands; produces,Shati,NA,Shirt,shirt
item_95,f11sock,word,clothing,understands; produces,Sokisi,NA,Socks,sock
