"field","column","group","type"
"data_age","childagetestu","admin","data_age"
"ethnicity","ethnic","child","ethnicity"
"mom_ed","mothersqualifications","child","mom_ed"
"sex","gender","child","sex"
"study_id","casenumber","child","study_id"
"item_1","becareful","item","word"
"item_2","bringme","item","word"
"item_3","changenappy","item","word"
"item_4","comehere","item","word"
"item_5","daddymummyhome","item","word"
"item_6","donttouch","item","word"
"item_7","finish","item","word"
"item_8","getup","item","word"
"item_9","givetomummy","item","word"
"item_10","givemehug","item","word"
"item_11","givemekiss","item","word"
"item_12","goodgirlboy","item","word"
"item_13","openyourmouth","item","word"
"item_14","sitdown","item","word"
"item_15","spititout","item","word"
"item_16","timegobyebye","item","word"
"item_17","throwball","item","word"
"item_18","youhungry","item","word"
"item_19","youtiredsleepy","item","word"
"item_20","youwantgo","item","word"
"item_21","youwantmore","item","word"
"item_22","crocodile","item","word"
"item_23","antbug","item","word"
"item_24","bear","item","word"
"item_25","bee","item","word"
"item_26","birdchicken","item","word"
"item_27","bunnyrabbit","item","word"
"item_28","butterfly","item","word"
"item_29","cat","item","word"
"item_30","cow","item","word"
"item_31","deer","item","word"
"item_32","dog","item","word"
"item_33","donkey","item","word"
"item_34","duck","item","word"
"item_35","elephant","item","word"
"item_36","fish","item","word"
"item_37","frog","item","word"
"item_38","giraffe","item","word"
"item_39","hen","item","word"
"item_40","horse","item","word"
"item_41","lion","item","word"
"item_42","monkey","item","word"
"item_43","mouse","item","word"
"item_44","owl","item","word"
"item_45","pig","item","word"
"item_46","rooster","item","word"
"item_47","sheep","item","word"
"item_48","snake","item","word"
"item_49","squirrel","item","word"
"item_50","tiger","item","word"
"item_51","turkey","item","word"
"item_52","turtle","item","word"
"item_53","wolf","item","word"
"item_54","belt","item","word"
"item_55","bib","item","word"
"item_56","boot","item","word"
"item_57","button","item","word"
"item_58","clothesdress","item","word"
"item_59","coatjacket","item","word"
"item_60","nappy","item","word"
"item_61","earring","item","word"
"item_62","gloves","item","word"
"item_63","hat","item","word"
"item_64","hearingaid","item","word"
"item_65","necklace","item","word"
"item_66","pyjamas","item","word"
"item_67","trousers","item","word"
"item_68","scarf","item","word"
"item_69","shirt","item","word"
"item_70","shoe","item","word"
"item_71","shorts","item","word"
"item_72","snowsuit","item","word"
"item_73","sock","item","word"
"item_74","cardiganjumper","item","word"
"item_75","tights","item","word"
"item_76","knickerspants","item","word"
"item_77","zip","item","word"
"item_78","plaster","item","word"
"item_79","basket","item","word"
"item_80","blanket","item","word"
"item_81","bottle","item","word"
"item_82","box","item","word"
"item_83","bowl","item","word"
"item_84","broom","item","word"
"item_85","brush","item","word"
"item_86","camera","item","word"
"item_87","comb","item","word"
"item_88","fork","item","word"
"item_89","glass","item","word"
"item_90","glasses","item","word"
"item_91","hammer","item","word"
"item_92","jar","item","word"
"item_93","keys","item","word"
"item_94","knife","item","word"
"item_95","light","item","word"
"item_96","medicine","item","word"
"item_97","mirror","item","word"
"item_98","money","item","word"
"item_99","mop","item","word"
"item_100","napkin","item","word"
"item_101","paper","item","word"
"item_102","pennycoin","item","word"
"item_103","picture","item","word"
"item_104","plant","item","word"
"item_105","plate","item","word"
"item_106","purse","item","word"
"item_107","radio","item","word"
"item_108","scissors","item","word"
"item_109","soap","item","word"
"item_110","spoon","item","word"
"item_111","tape","item","word"
"item_112","telephone","item","word"
"item_113","tissue","item","word"
"item_114","toothbrush","item","word"
"item_115","towel","item","word"
"item_116","rubbish","item","word"
"item_117","vaccuumhoover","item","word"
"item_118","wristwatch","item","word"
"item_119","aunt","item","word"
"item_120","baby","item","word"
"item_121","babysitter","item","word"
"item_122","babysittername","item","word"
"item_123","boy","item","word"
"item_124","brother","item","word"
"item_125","childownname","item","word"
"item_126","childkid","item","word"
"item_127","clown","item","word"
"item_128","cowboy","item","word"
"item_129","daddy","item","word"
"item_130","doctor","item","word"
"item_131","fireman","item","word"
"item_132","friend","item","word"
"item_133","girl","item","word"
"item_134","grandma","item","word"
"item_135","grandpa","item","word"
"item_136","indian","item","word"
"item_137","postman","item","word"
"item_138","man","item","word"
"item_139","mummy","item","word"
"item_140","nurse","item","word"
"item_141","people","item","word"
"item_142","person","item","word"
"item_143","petname","item","word"
"item_144","police","item","word"
"item_145","fatherchristmas","item","word"
"item_146","sister","item","word"
"item_147","teacher","item","word"
"item_148","uncle","item","word"
"item_149","woman","item","word"
"item_150","apple","item","word"
"item_151","banana","item","word"
"item_152","bakedbeans","item","word"
"item_153","bread","item","word"
"item_154","butter","item","word"
"item_155","cake","item","word"
"item_156","sweets","item","word"
"item_157","cereal","item","word"
"item_158","cheese","item","word"
"item_159","chicken","item","word"
"item_160","chocolate","item","word"
"item_161","coffee","item","word"
"item_162","coke","item","word"
"item_163","biscuit","item","word"
"item_164","corn","item","word"
"item_165","cracker","item","word"
"item_166","doughnut","item","word"
"item_167","drink","item","word"
"item_168","fishtoeat","item","word"
"item_169","food","item","word"
"item_170","chips","item","word"
"item_171","grapes","item","word"
"item_172","carrots","item","word"
"item_173","gum","item","word"
"item_174","hamburger","item","word"
"item_175","ice","item","word"
"item_176","icecream","item","word"
"item_177","jelly","item","word"
"item_178","juice","item","word"
"item_179","lollipop","item","word"
"item_180","meat","item","word"
"item_181","milk","item","word"
"item_182","nuts","item","word"
"item_183","orange","item","word"
"item_184","peanutbutter","item","word"
"item_185","pizza","item","word"
"item_186","icelolly","item","word"
"item_187","potato","item","word"
"item_188","crisps","item","word"
"item_189","jam","item","word"
"item_190","salad","item","word"
"item_191","salt","item","word"
"item_192","sandwich","item","word"
"item_193","sauce","item","word"
"item_194","fizzydrinkpop","item","word"
"item_195","soup","item","word"
"item_196","spaghetti","item","word"
"item_197","strawberry","item","word"
"item_198","tea","item","word"
"item_199","toast","item","word"
"item_200","vanilla","item","word"
"item_201","vitamins","item","word"
"item_202","waterdrink","item","word"
"item_203","watermelon","item","word"
"item_204","about","item","word"
"item_205","above","item","word"
"item_206","back","item","word"
"item_207","behind","item","word"
"item_208","beside","item","word"
"item_209","down","item","word"
"item_210","for","item","word"
"item_211","here","item","word"
"item_212","insidein","item","word"
"item_213","nextto","item","word"
"item_214","on","item","word"
