field,column,group,type
study_id,ID,child,study_id
data_age,Age,admin,data_age
sex,Sex,child,sex
item_1,achis,item,word
item_2,ay,item,word
item_3,beee,item,word
item_4,brumbrum,item,word
item_5,cua_cua,item,word
item_6,guau_guau,item,word
item_7,miau,item,word
item_8,muuu,item,word
item_9,pacatan,item,word
item_10,pio_pio,item,word
item_11,quiquiriqui,item,word
item_12,tic_tac,item,word
item_13,tiii_tiii,item,word
item_14,upa,item,word
item_15,uuuuuu,item,word
item_16,a_ver,item,word
item_17,adios,item,word
item_18,bien,item,word
item_19,caca,item,word
item_20,cochino,item,word
item_21,espera,item,word
item_22,este_dedito_compro_un_huevito,item,word
item_23,gol,item,word
item_24,gracias,item,word
item_25,hola,item,word
item_26,malo,item,word
item_27,no,item,word
item_28,no_hay_pp,item,word
item_29,ya,item,word
item_30,otra_vez,item,word
item_31,por_favor,item,word
item_32,quedate_quieto,item,word
item_33,basta,item,word
item_34,shhh,item,word
item_35,si,item,word
item_36,tonto,item,word
item_37,uno_dos_tres,item,word
item_38,vamos,item,word
item_39,vistete,item,word
item_40,ya_esta,item,word
item_41,yaya,item,word
item_42,animal,item,word
item_43,bicho,item,word
item_44,burro,item,word
item_45,caballo,item,word
item_46,chancho,item,word
item_47,conejo,item,word
item_48,cuy,item,word
item_49,gallina,item,word
item_50,gato,item,word
item_51,gaviota,item,word
item_52,hormiga,item,word
item_53,leon,item,word
item_54,lobo,item,word
item_55,mono,item,word
item_56,mosca,item,word
item_57,oso,item,word
item_58,oveja,item,word
item_59,pajaro,item,word
item_60,paloma,item,word
item_61,pato,item,word
item_62,perro,item,word
item_63,pescado_pez,item,word
item_64,pollito,item,word
item_65,pulpo,item,word
item_66,pericote,item,word
item_67,tigre,item,word
item_68,vaca,item,word
item_69,abuela,item,word
item_70,abuelo,item,word
item_71,bebe,item,word
item_72,hermano,item,word
item_73,mama,item,word
item_74,mama,item,word
item_75,nino,item,word
item_76,nombre_del_nino,item,word
item_77,nombre_propio_1,item,word
item_78,nombre_propio_2,item,word
item_79,nombre_propio_3,item,word
item_80,papa,item,word
item_81,primo,item,word
item_82,tio,item,word
item_83,barba,item,word
item_84,barriga,item,word
item_85,bigote,item,word
item_86,boca,item,word
item_87,brazo,item,word
item_88,cabeza,item,word
item_89,cachete,item,word
item_90,dedo,item,word
item_91,diente,item,word
item_92,lengua,item,word
item_93,mano,item,word
item_94,nariz,item,word
item_95,ojo,item,word
item_96,ombligo,item,word
item_97,oreja,item,word
item_98,pelo,item,word
item_99,pie,item,word
item_100,pierna,item,word
item_101,poto,item,word
item_102,teta,item,word
item_103,una,item,word
item_104,balde,item,word
item_105,bloque,item,word
item_106,caja,item,word
item_107,cuento,item,word
item_108,futbol,item,word
