field,column,group,type
study_id,ID,child,study_id
data_age,age,admin,data_age
item_1,asvat1,item,word
item_2,a2,item,word
item_3,a3,item,word
item_4,a4,item,word
item_5,a5,item,word
item_6,a6,item,word
item_7,a7,item,word
item_8,a8,item,word
item_9,a9,item,word
item_10,a10,item,word
item_11,a11,item,word
item_12,a12,item,word
item_13,a13,item,word
item_14,a14,item,word
item_15,a15,item,word
item_16,vasilenaqliye1,item,word
item_17,v2,item,word
item_18,v3,item,word
item_19,v4,item,word
item_20,v5,item,word
item_21,v6,item,word
item_22,v7,item,word
item_23,v8,item,word
item_24,v9,item,word
item_25,v10,item,word
item_26,v11,item,word
item_27,v12,item,word
item_28,v13,item,word
item_29,qaza1,item,word
item_30,q2,item,word
item_31,q3,item,word
item_32,q4,item,word
item_33,q5,item,word
item_34,q6,item,word
item_35,q7,item,word
item_36,q8,item,word
item_37,q9,item,word
item_38,q10,item,word
item_39,q11,item,word
item_40,q12,item,word
item_41,q13,item,word
item_42,q14,item,word
item_43,q15,item,word
item_44,q16,item,word
item_45,q17,item,word
item_46,q18,item,word
item_47,q19,item,word
item_48,q20,item,word
item_49,q21,item,word
item_50,q22,item,word
item_51,q23,item,word
item_52,q24,item,word
item_53,q25,item,word
item_54,q26,item,word
item_55,q27,item,word
item_56,q28,item,word
item_57,q29,item,word
item_58,q30,item,word
item_59,q31,item,word
item_60,q32,item,word
item_61,q33,item,word
item_62,q34,item,word
item_63,q35,item,word
item_64,q36,item,word
item_65,q37,item,word
item_66,q38,item,word
item_67,q39,item,word
item_68,q40,item,word
item_69,q41,item,word
item_70,q42,item,word
item_71,q43,item,word
item_72,q44,item,word
item_73,q45,item,word
item_74,q46,item,word
item_75,q47,item,word
item_76,q48,item,word
item_77,q49,item,word
item_78,q50,item,word
item_79,q51,item,word
item_80,q52,item,word
item_81,q53,item,word
item_82,q54,item,word
item_83,q55,item,word
item_84,q56,item,word
item_85,q57,item,word
item_86,q58,item,word
item_87,q59,item,word
item_88,q60,item,word
item_89,q61,item,word
item_90,q62,item,word
item_91,q63,item,word
item_92,q64,item,word
item_93,q65,item,word
item_94,q66,item,word
item_95,q67,item,word
item_96,q68,item,word
item_97,q69,item,word
item_98,q70,item,word
item_99,q71,item,word
item_100,q72,item,word
item_101,q73,item,word
item_102,q74,item,word
item_103,q75,item,word
item_104,q76,item,word
item_105,asbabbazi1,item,word
item_106,asbab2,item,word
item_107,asbab3,item,word
item_108,asbab4,item,word
item_109,asbab5,item,word
item_110,asbab6,item,word
item_111,asbab7,item,word
item_112,asbab8,item,word
item_113,asbab9,item,word
item_114,asbab10,item,word
item_115,asbab11,item,word
item_116,asbab12,item,word
item_117,asbab13,item,word
item_118,asbab14,item,word
